Price,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
Date,,,,,
2024-08-01,327.5494384765625,345.6401407496531,324.15063627645094,342.15242008031527,3747900
2024-08-02,317.0270080566406,319.52670561513156,313.8554619402169,318.88449654792896,4246700
2024-08-05,313.0057373046875,316.7404637898976,303.37251111682826,305.2991684152302,4681300
2024-08-06,322.5303039550781,328.19168788861754,306.78121133768593,310.2886817253218,5071700
2024-08-07,321.89794921875,331.1656117373806,320.5641420091414,329.5156298646027,3011700
2024-08-08,332.1338806152344,332.40063602294924,323.68626421269647,326.04765412007725,2268300
2024-08-09,334.208740234375,334.44585615580655,328.4979672939866,331.97579813397635,1668100
2024-08-12,332.0054626464844,335.7797188247942,329.60457330481523,334.2087654227609,2127600
2024-08-13,334.74224853515625,335.4536264461658,329.73299382020906,333.14165577340356,1503800
2024-08-14,333.5467834472656,337.69649338325667,330.5926034181384,335.5327199361857,1610900
2024-08-15,341.5003662109375,343.4764126855234,336.70844747965134,340.37400524742685,3232600
2024-08-16,339.3662414550781,341.69796188430763,336.67881697185254,341.11503177700024,2483800
2024-08-19,340.5221862792969,341.954831965106,339.18834894286675,339.56380257926224,2252600
2024-08-20,339.1883544921875,342.0240064205925,337.72609944492365,340.86800600288694,1479500
2024-08-21,338.8623046875,341.4608104249033,337.7557235716645,340.453007503495,1433200
2024-08-22,338.2596130371094,341.0063465177383,337.67668295915865,338.89196236700036,2021400
2024-08-23,344.2371520996094,345.35362309248956,338.9611120540987,340.838350023898,2183900
2024-08-26,346.9542236328125,350.16529896897646,344.7608109663344,345.6203863089141,1718100
2024-08-27,346.9147033691406,347.50752332333127,342.94286093459135,346.15393635504245,1210800
2024-08-28,344.0296936035156,350.18505890127904,341.6979431500517,346.3910533951056,1514500
2024-08-29,347.4284973144531,352.19074628858056,343.32817685622103,347.01351429781454,1664500
2024-08-30,351.8350830078125,351.97339058280977,345.64015797431875,348.3671117747878,2974100
2024-09-03,336.1650085449219,348.4066306343611,334.347049450156,347.9916476177379,3107200
2024-09-04,332.7168273925781,336.7677287230961,331.27432189902544,334.5347865431555,2782500
