Price,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK
Date,,,,,
2024-08-01,111.20498657226562,111.8400543209137,108.85036016938525,110.53083692864283,14117500
2024-08-02,112.55328369140625,114.60504227633811,111.73258622072122,112.5142092487057,16562300
2024-08-05,109.72968292236328,112.47512843025125,108.7819674144315,112.30902850368805,13334000
2024-08-06,108.5963363647461,110.48199501924582,108.37161732226578,109.71991666892845,9761900
2024-08-07,109.90554809570312,109.96417466872897,108.17621700069007,109.11416017389661,9756500
2024-08-08,111.30268859863281,111.60557142392437,109.98370631116039,110.32566357767408,8278200
2024-08-09,111.91822814941406,112.08432062737243,110.27682568379569,111.16591464836276,5914100
2024-08-12,110.87279510498047,112.07453162459,110.51129318837374,112.07453162459,6536000
2024-08-13,111.76189422607422,112.23086952716709,110.24750242569866,110.96073398787729,9040300
2024-08-14,110.97050476074219,111.31246203061862,108.94806324563368,111.04866855217378,11029400
2024-08-15,110.70669555664062,111.8693576414606,109.98369917519128,111.54693761647724,9685100
2024-08-16,111.05843353271484,111.1072877659297,110.03256172218775,110.99981441614456,10102300
2024-08-19,111.79119873046875,111.96706352866373,110.70670038395129,111.04866509729816,6177500
2024-08-20,112.49466705322266,112.6509946439097,111.91822583431126,112.12340020650565,5392300
2024-08-21,113.36421203613281,113.92111600014556,111.91821917881629,112.14293075942862,8144100
2024-08-22,113.87226867675781,114.03836114060873,112.57282361557509,113.62801242258554,8201200
2024-08-23,113.9211196899414,114.12629405658,113.2567423557314,114.11652917300881,8368200
2024-08-26,113.59869384765625,115.19124937357786,113.49122795507962,114.04813190876573,6518700
2024-08-27,113.82341766357422,113.94066335237235,112.60213635817107,113.59869862357185,5502600
2024-08-28,114.70274353027344,115.30849429681923,113.56939088274575,113.92112050066056,5403200
2024-08-29,114.76136016845703,115.6797660902881,114.10675518141592,115.22056312937256,7202500
2024-08-30,115.72860717773438,116.02171765661579,114.45847916216952,114.57571739043479,8876500
2024-09-03,113.90158081054688,116.10965203124225,113.74525322636872,115.54298317387013,7640300
2024-09-04,113.1395034790039,114.04813707131807,111.84005837687867,113.97974561615935,7693400
2024-09-05,115.86539459228516,117.31139491477802,113.67686061483188,113.9308892094812,12009700
2024-09-06,115.13262939453125,117.53611759970408,114.94699970208366,116.3636830562352,8577300
2024-09-09,112.75846862792969,114.2142339173012,109.82739337318685,110.55038984887265,14880200
2024-09-10,112.68030548095703,113.42283918280826,110.72625529987715,112.56305978661268,12734500
2024-09-11,112.07453918457031,113.22742900669331,111.64464579032159,112.29925821904833,7836600
2024-09-12,112.60213470458984,112.85616329953392,111.41993531281352,111.84005637386704,8330900
2024-09-13,113.1981201171875,114.08720901477737,112.35787799843567,113.42283169888312,6709600
2024-09-16,116.02094268798828,116.4242066058643,113.89645321814325,113.89645321814325,7846100
2024-09-17,116.34552001953125,117.18154600416243,115.79472784217059,117.01434230803231,7914900
2024-09-18,116.68977355957031,117.41760720422698,115.93243426099234,116.25700395810796,11135600
2024-09-19,115.30294799804688,117.24055835470226,114.378397545809,116.94549433018724,9963000
2024-09-20,115.24393463134766,115.56851182722211,114.4964330640975,115.34228931082994,21200900
2024-09-23,113.729248046875,116.21766570015608,113.62105564873318,115.27343977019447,6665300
2024-09-24,113.07025909423828,114.34889238456692,112.44078016779423,113.94562846082394,9840400
2024-09-25,112.84403991699219,114.11282793768238,112.73584752701389,113.40466979961592,7902300
2024-09-26,111.23099517822266,112.1260399764365,111.07362919962392,112.00800986450196,11132100
2024-09-27,111.8211441040039,112.46045327459666,111.14248405671991,111.30968776275245,11920100
2024-09-30,111.69326782226562,112.13587510380674,110.84740413289961,111.74244891043037,10936900
2024-10-01,112.85387420654297,112.9030552961201,111.25067123966957,112.08669723461605,7715500
2024-10-02,110.23760986328125,112.71618233166751,110.13925518272279,112.66700874337884,9041800
2024-10-03,108.36883544921875,110.23760430146899,108.02459033264176,109.98187614173435,10280600
2024-10-04,107.96556854248047,108.48686256630734,107.59181778394436,107.69017245682433,9704700
2024-10-07,106.80496978759766,109.155689338842,106.401713361003,107.89672396064248,8654800
2024-10-08,106.73612213134766,106.96234464476176,106.03779416104118,106.19516764932592,8832400
2024-10-09,108.45735168457031,108.4868648406355,106.42137914695239,106.62793371950526,8627800
2024-10-10,107.60165405273438,109.00814761751217,107.3754315545758,108.88027979090846,6006700
2024-10-11,107.92623901367188,108.1131106519223,106.1263191287575,107.3065902805808,8578400
2024-10-14,107.88688659667969,108.26063734582799,106.89348716638878,107.63115845043068,8130700
2024-10-15,109.69664001464844,109.74582110339897,108.08359935617491,108.1524483780373,9109500
2024-10-16,108.6048812866211,109.3720582132104,107.2278934036243,109.1753488744881,8729200
2024-10-17,107.94590759277344,108.37867718621885,107.700017142676,108.32949609460695,8541700
2024-10-18,106.91316223144531,108.11310880084311,106.77546418288958,108.09344086704122,9523000
2024-10-21,104.59194946289062,107.3754309250589,104.43458349012154,107.2869139723726,11444900
2024-10-22,104.88702392578125,105.14275208069164,103.9723112024293,104.16902805389137,11576100
2024-10-23,104.63130187988281,105.59519574837341,104.45426045522049,104.98538472920744,8271700
2024-10-24,104.13951873779297,104.86735985906708,103.52971523572872,104.30672994369591,8295900
2024-10-25,102.27075958251953,104.73949430529973,102.15272946472079,104.73949430529973,9625500
2024-10-28,102.51663970947266,103.27397891979986,102.22156819668112,102.88055273740457,6968900
2024-10-29,102.02486419677734,103.38217671789452,101.99535104076944,102.60516203059461,9296200
2024-10-30,103.10678100585938,103.27398470394849,101.20850651066566,101.75929869447955,13897200
2024-10-31,100.6380386352539,101.53308343567154,96.97918770006132,99.270888393897,17413100
2024-11-01,100.20526885986328,101.03146463581906,99.54628428521922,100.10691418519681,10180600
2024-11-04,100.19544219970703,100.84458907871931,99.29055965032428,100.32330253091133,9182600
2024-11-05,99.97905731201172,100.05774405605517,98.86762768834565,99.69382349283994,6741400
2024-11-06,99.07417297363281,101.53307721447172,98.94630515056184,101.48389612806285,9551300
2024-11-07,99.5069351196289,100.01839140447822,99.19219567663711,99.7725009801415,8676100
2024-11-08,101.2281723022461,101.53308154381793,99.33973556571458,99.81184850183773,9208000
2024-11-11,99.07417297363281,101.7002809018935,98.80860711339328,100.8445795246487,10075300
2024-11-12,96.95951843261719,99.11351354722973,96.8808316922164,99.10368333266506,12282900
2024-11-13,96.8808364868164,97.81521718738114,96.290700912566,96.89067420584851,8869700
2024-11-14,96.74313354492188,97.76603865709522,96.33986962878501,97.54965387321502,8704500
2024-11-15,94.7268295288086,96.31036454307609,92.92691723337005,96.31036454307609,16464500
2024-11-18,94.97272491455078,95.69072832960558,93.85146506395749,94.97272491455078,14139900
2024-11-19,94.95305633544922,95.9464558468531,93.69409844185824,95.13993547727259,13093100
2024-11-20,95.83826446533203,97.21524498605608,95.07108745979119,95.3858269365254,12136800
2024-11-21,98.21847534179688,98.82828631821201,95.35630709440554,96.11365383169309,15670300
2024-11-22,97.5496597290039,100.11675663008145,97.30376927873962,98.68075730101579,14031200
2024-11-25,99.49711608886719,100.06757623442238,97.87423760503937,98.44469775059456,34659100
2024-11-26,99.94954681396484,100.12658822749009,98.06110256836865,99.81184877055416,9324100
2024-11-27,101.42489624023438,101.74946593352183,99.96922146410891,99.9790591832937,9802200
2024-11-29,99.9692153930664,101.3462033400524,99.86102300054732,101.18882985857715,6081200
2024-12-02,98.95614624023438,100.17576068413024,98.80861047996122,100.0577380790961,13703100
2024-12-03,100.17576599121094,100.7659015595871,98.9659892016369,99.0938495318578,11395600
2024-12-04,99.70365905761719,100.41181722676474,99.3889195922247,100.35280592199763,11315000
2024-12-05,101.84782409667969,102.42812193799539,99.68398370429419,99.821681751521,11062700
2024-12-06,101.39537811279297,102.24124182567952,101.00195941245748,101.90683442959822,11470700
2024-12-09,102.08386993408203,103.34282771179583,100.64787074987845,101.16915725121493,19162500
2024-12-10,99.33973693847656,102.06419968939419,99.08400878187679,102.06419968939419,11359400
2024-12-11,98.11028289794922,99.78233484298873,97.62833974974049,99.04466354300415,21613000
2024-12-12,99.58562469482422,101.30685771424093,98.47420264657667,100.01839425526559,9554400
2024-12-13,100.32330322265625,100.88393314638833,98.87746618145748,99.46760175844162,10118200
2024-12-16,99.2029800415039,101.40396687103649,99.1930711379824,100.38279006873317,11701100
2024-12-17,99.2029800415039,99.93664736071376,98.50897859257404,99.04435438062643,13975100
2024-12-18,97.49771118164062,100.63064931316826,97.42831103640037,99.33187192479433,11993400
2024-12-19,98.6676025390625,99.08401096523365,96.98216615577596,97.71582589818968,12110800
2024-12-20,97.21019744873047,98.82623365386966,97.06148069712974,97.98351548019644,29289700
2024-12-23,98.51889038085938,98.73699970870045,97.35890577981661,98.2412822504243,8460500
2024-12-24,98.59819793701172,98.78657298880825,97.95377130221986,98.37017214551405,3713500
2024-12-26,99.01461029052734,99.08401043384228,98.07274255805513,98.24128468267021,4760300
2024-12-27,98.84606170654297,99.49049593826845,98.39000253622683,98.6477777417267,6173600
2024-12-30,97.52745819091797,98.71717709842288,97.42830864525227,98.71717709842288,6848700
