Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2024-08-01,29.134557723999023,29.286646626063508,28.431146098690103,29.201096392021896,39753100
2024-08-02,28.92543601989746,29.771430766688344,28.526202197572253,29.353185378289854,42364700
2024-08-05,28.269550323486328,28.526201015714207,27.423555611745527,27.65168895604498,37838000
2024-08-06,27.870315551757812,28.564221343249233,27.803776888606937,28.260043561392315,29031800
2024-08-07,27.42355728149414,28.336090714253725,27.318995479099403,28.16499024235061,32866100
2024-08-08,27.33800506591797,27.575644190121313,27.128883289314373,27.49959974289795,32094400
2024-08-09,27.138389587402344,27.328501628294553,27.04333537999903,27.23344560784845,25795600
2024-08-12,27.0433349609375,27.19542386607739,26.91976159235961,27.166906516472626,21141600
2024-08-13,27.42355728149414,27.51861330066729,26.9102558657848,27.1383892239747,34620700
2024-08-14,27.452072143554688,27.73724019406689,27.252456139934598,27.376027692693313,23677700
2024-08-15,27.290477752685547,27.575645806268202,27.109873313096877,27.49960135458804,28676800
2024-08-16,26.9007511138916,27.233446287231196,26.473001730777412,27.233446287231196,50332900
2024-08-19,27.376028060913086,27.461578295913164,26.88174003018711,26.94827869895545,26382500
2024-08-20,27.471086502075195,27.746748797621542,27.376030475574975,27.376030475574975,21301300
2024-08-21,27.594655990600586,27.727733321116112,27.499599977499788,27.547127077528863,16729700
2024-08-22,27.357017517089844,27.689710851316494,27.12888416803041,27.585150866149274,20241500
2024-08-23,27.471086502075195,27.509109637892447,27.223941558391783,27.3950420434836,21885300
2024-08-26,27.490097045898438,27.613668606615295,27.347513917981193,27.490097045898438,16506000
2024-08-27,27.39504051208496,27.604164121303896,27.147895582217096,27.547129420766293,16184600
2024-08-28,27.328502655029297,27.642186265156614,27.223940847305904,27.357020006147366,19874100
2024-08-29,27.299983978271484,27.461578667341396,27.119379535755463,27.44256891389529,19229800
2024-08-30,27.575647354125977,27.61366867557887,27.25245796308356,27.299985068160392,37137600
2024-09-03,26.9007511138916,27.49009700492541,26.748662202600844,27.233446287231196,44499600
2024-09-04,26.986299514770508,27.128884445804946,26.805695078067586,26.891245311471163,23510500
2024-09-05,27.10036849975586,27.376028967069544,26.94827959095325,27.024324045354554,25927200
2024-09-06,27.14789390563965,27.347511719107814,26.88173923840568,27.14789390563965,31214500
2024-09-09,27.955869674682617,28.126970154077554,27.043336201966746,27.128886441664214,36558400
2024-09-10,28.269550323486328,28.288561888771948,27.746744969430416,27.96537253108706,32378800
2024-09-11,28.19350814819336,28.231531281829813,27.699218289176265,28.212519715011585,31943100
2024-09-12,27.718229293823242,28.24103467942152,27.33800703038424,28.117463123694883,32535900
2024-09-13,27.822790145874023,27.870317247289577,27.556633664035903,27.718228347108564,19987700
2024-09-16,28.583234786987305,28.649773454512548,27.984384966217394,28.107956518329605,29224600
2024-09-17,28.3551025390625,28.649774569445757,28.13647496210211,28.564224332714687,27055300
2024-09-18,28.2790584564209,28.649774945087678,28.260046889555216,28.516697603113514,25812800
2024-09-19,28.19350814819336,28.84939269907978,28.060430806551373,28.412135727474563,22653200
2024-09-20,27.965373992919922,28.08894554765058,27.784767739351036,28.079441577553627,56877400
2024-09-23,27.86081314086914,28.012902050201813,27.7372415819274,27.97488072939005,23126200
2024-09-24,28.041419982910156,28.1269702228167,27.708724806945025,27.80378083051261,21446200
2024-09-25,27.499601364135742,28.24103431501404,27.48058979794842,28.13647432706923,30712700
2024-09-26,27.53762435913086,27.575647493819215,26.910257141115768,27.071851837455583,32310400
2024-09-27,27.651689529418945,27.784766863092397,27.49009484722574,27.585150862582218,25013000
2024-09-30,27.509105682373047,27.746744807932146,27.357016787058637,27.67070036027494,27464700
2024-10-01,27.252456665039062,27.642184709843292,27.119379326728183,27.61366736032978,30725100
2024-10-02,27.195423126220703,27.34751202722299,26.976793744617545,27.185917343277723,24957200
2024-10-03,26.938770294189453,27.10987074753831,26.862725849705804,27.090859183156752,25678900
2024-10-04,27.166906356811523,27.176412139957247,26.84371698202796,26.891245897756573,28769000
2024-10-07,27.75625228881836,28.36460790729895,27.67070205333918,27.91784697660761,51426600
2024-10-08,27.737239837646484,28.031911854317475,27.56613937214633,27.76575537320138,29126600
2024-10-09,28.697303771972656,28.92543713451474,27.661196950608943,27.775262725358584,44244800
2024-10-10,27.88932991027832,28.59274155454938,27.832297023727364,28.41213529858811,34347700
2024-10-11,27.718229293823242,27.984385784751925,27.518613285408804,27.908341332064126,29617600
2024-10-14,27.64218521118164,27.727735448231023,27.423557633407793,27.71822966488745,23594200
2024-10-15,27.984384536743164,28.269550768344278,27.63267782559529,27.651689391180078,29009900
2024-10-16,28.203012466430664,28.34559558407444,27.974879115592074,28.041417782956326,28414800
2024-10-17,27.822790145874023,28.069935061928845,27.77526123141577,28.022406147470587,23779200
2024-10-18,27.77526092529297,27.917845854053542,27.64218359236196,27.851305374545355,24244900
2024-10-21,27.499601364135742,27.775261821681003,27.452072448667426,27.775261821681003,23395700
2024-10-22,27.414051055908203,27.556634175845762,27.18591770139956,27.471083941274678,29036400
2024-10-23,27.433063507080078,27.67070265232355,27.252457249043058,27.44256929045495,22217600
2024-10-24,27.22393798828125,27.54712734817364,27.090860656458265,27.43306158176613,31473600
2024-10-25,27.0433349609375,27.30948963841093,27.03382917773591,27.26196253544575,26091100
2024-10-28,27.433063507080078,27.50910796103628,27.147895444962234,27.18591857846173,37922500
2024-10-29,27.052839279174805,27.72773539082912,26.644101474503998,27.57564648373236,102267000
2024-10-30,27.109874725341797,27.185919180983372,26.796191119189956,26.910256896130896,47104000
2024-10-31,26.9007511138916,27.223940503645167,26.89124714334841,27.043336054639166,37909600
2024-11-01,26.701133728027344,27.128884902242046,26.663110595633707,27.07185020365159,46894600
2024-11-04,26.387449264526367,26.748659945096133,26.358931916175063,26.710638627003746,41347800
2024-11-05,26.6060791015625,26.615584885158054,26.21635103935897,26.36843995080216,44175800
2024-11-06,26.00722885131836,26.606078704559827,25.741072353742812,26.54904581688036,65749500
2024-11-07,26.10228157043457,26.22585493523923,25.98821580158396,26.168822050813922,48484800
2024-11-08,25.793380737304688,26.208469130776795,25.783727304758358,26.16985724179548,55951300
2024-11-11,25.33002471923828,25.899564299259733,25.310717855901053,25.793378392108803,54329300
2024-11-12,25.281761169433594,25.523091454407787,25.05008431680284,25.32037305760341,53035200
2024-11-13,25.793380737304688,25.82234103494367,25.079043299712406,25.32037358975861,47983100
2024-11-14,25.11765480041504,25.918871218603037,24.943896712412176,25.81268531122266,45262200
2024-11-15,23.939964294433594,24.80875482093808,23.63106181443378,24.80875482093808,131074400
2024-11-18,23.997882843017578,24.37435747824886,23.84343161619429,24.104066910706177,64261300
2024-11-19,24.22956085205078,24.239214284343387,23.756553716936814,23.843432766366313,52381200
2024-11-20,24.075109481811523,24.22956071521304,23.795165470518814,24.20060041849878,46170800
2024-11-21,24.25851821899414,24.34539726452448,23.920657309936008,24.007536355466346,45048400
2024-11-22,24.760486602783203,24.85701908397145,24.229560718053737,24.306786334763547,41897000
2024-11-25,25.262453079223633,25.532743648115915,24.847364714612006,24.857018146487146,57707600
2024-11-26,24.876325607299805,25.330025869097483,24.7218743759983,25.25280025344673,33001000
2024-11-27,24.93424415588379,25.050083499019458,24.808753221923716,24.866671972889606,28242100
2024-11-29,25.30106544494629,25.32037230906241,24.87632548161506,24.934244232759518,22023000
2024-12-02,24.924591064453125,25.310719144842018,24.837712016215136,25.165921344846673,43866400
2024-12-03,24.673606872558594,25.001816194813927,24.63499498587179,24.934244012209103,49064300
2024-12-04,24.355051040649414,24.615688180924607,24.306785721874256,24.56742286214945,42541500
2024-12-05,24.808753967285156,24.895633016946157,24.268172804682514,24.35505185434351,43647900
2024-12-06,24.837711334228516,25.194880949533637,24.702566970104137,24.84736476612367,31830700
2024-12-09,25.194881439208984,25.523090765207566,24.692914018128345,24.866672113210406,37464800
2024-12-10,24.683259963989258,25.204534236098525,24.625341214156183,25.194880804259036,43280500
2024-12-11,24.355051040649414,24.62534161292042,24.297132289878444,24.49984883817878,39569400
2024-12-12,24.490198135375977,24.59638220877223,24.19094725626702,24.30678660321306,38705100
2024-12-13,24.692914962768555,24.77014058118112,24.384012489118295,24.46123810753086,29043600
2024-12-16,24.374359130859375,24.857019707708076,24.345398833415018,24.70256847041281,40194000
2024-12-17,25.513437271118164,25.542395726092188,24.963204532164834,25.00181641919817,71440300
2024-12-18,24.992162704467773,25.600316028898508,24.963204249821278,25.281760139359893,47575100
2024-12-19,24.876325607299805,25.185228069902813,24.692914079677802,24.808753423755885,50324700
2024-12-20,25.445865631103516,25.571356568145607,24.808753831219782,24.808753831219782,116340100
2024-12-23,25.78372573852539,25.822339466365108,25.281760165036236,25.44586482594727,35350400
2024-12-24,25.812686920166016,25.841647217039576,25.46517072249909,25.667889118206112,19716400
2024-12-26,25.63892936706543,25.793380604604064,25.56170374829611,25.716154985834745,31406000
2024-12-27,25.696847915649414,25.918871321779633,25.50378296349906,25.51343639522696,35218300
2024-12-30,25.5037841796875,25.6582354122915,25.33002608270702,25.56170293161302,32859100
